churned,dias_atraso,limite_credito,tiene_cuenta,año_activacion,mes_activacion,dia_activacion,edad,id_tipo_ocupacion_encoded,nombre_ocupacion_encoded
False,0.0,0.0259805196103922,1.0,2024,1,17,27.0,6,16
False,0.0,0.0619812396247924,1.0,2023,7,21,35.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,13,45.0,7,103
False,0.0,0.0399807996159923,1.0,2023,10,3,36.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,9,30.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,26,24.0,7,103
False,0.0,0.0599811996239924,1.0,2024,2,23,35.0,1,14
False,0.0,0.0199803996079921,1.0,2023,9,3,42.0,7,103
True,0.0,0.009980199603992,0.0,2023,1,28,23.0,7,103
False,0.0,0.009980199603992,1.0,2023,8,10,34.0,6,99
True,0.0,0.0199803996079921,1.0,2023,5,13,24.0,7,103
False,0.0,0.0599811996239924,1.0,2024,2,28,29.0,6,59
True,0.0,0.0239804796095921,1.0,2023,3,16,24.0,7,103
False,0.0,0.0239804796095921,1.0,2023,11,27,24.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,23,25.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,10,39.0,0,56
False,0.0,0.0179803596071921,1.0,2024,2,27,27.0,6,12
False,0.0,0.0299805996119922,1.0,2023,9,23,34.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,1,30.0,6,99
False,0.0,0.0199803996079921,1.0,2023,11,23,46.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,17,55.0,1,7
False,0.0,0.0439808796175923,1.0,2023,10,11,23.0,7,103
False,0.0,0.0979819596391927,1.0,2024,1,6,43.0,0,35
False,0.0,0.0379807596151923,1.0,2023,11,20,28.0,7,103
False,0.0,0.3899877997559951,1.0,2024,2,1,35.0,6,59
False,0.0,0.2199843996879937,1.0,2024,2,23,43.0,1,11
True,0.423728813559322,0.0499809996199924,0.0,2022,12,1,26.0,6,48
False,0.0,0.009980199603992,1.0,2023,9,28,38.0,7,103
True,0.423728813559322,0.009980199603992,1.0,2023,10,4,31.0,0,82
False,0.0,0.0299805996119922,1.0,2023,9,29,47.0,7,103
False,0.0,0.0239804796095921,1.0,2023,11,23,23.0,7,103
False,0.0,0.0639812796255925,1.0,2024,2,6,30.0,5,40
False,0.0,0.1039820796415928,1.0,2023,9,19,35.0,7,103
False,0.0,0.0679813596271925,1.0,2024,2,24,37.0,6,96
False,0.0,0.0599811996239924,1.0,2023,9,5,35.0,7,103
False,0.0,0.0199803996079921,1.0,2023,7,28,27.0,7,103
False,0.0,0.0999819996399928,1.0,2023,10,28,49.0,7,103
False,0.0,0.0359807196143922,1.0,2023,10,5,26.0,6,16
False,0.0,0.009980199603992,1.0,2023,10,8,31.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,24,35.0,7,103
False,0.0,0.0399807996159923,1.0,2023,9,22,32.0,7,103
False,0.0,0.0399807996159923,1.0,2023,10,3,30.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,2,39.0,1,32
False,0.0,0.009980199603992,0.0,2023,7,14,24.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,24,28.0,7,103
False,0.0,0.0659813196263925,1.0,2023,9,14,30.0,7,103
False,0.0,0.0219804396087921,1.0,2023,9,28,25.0,7,103
False,0.0,0.0599811996239924,1.0,2023,10,26,44.0,7,103
False,0.0,0.0499809996199924,1.0,2023,8,19,23.0,6,70
False,0.0,0.1819836396727934,1.0,2023,7,2,35.0,7,103
False,0.0,0.499989999799996,1.0,2023,7,27,43.0,7,103
False,0.0,0.0399807996159923,1.0,2023,10,10,32.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,14,37.0,7,103
False,0.0,0.0299805996119922,1.0,2023,9,4,23.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,6,33.0,7,103
False,0.0,0.3999879997599952,1.0,2023,9,4,35.0,7,103
False,0.0,0.0199803996079921,1.0,2023,12,17,29.0,7,103
False,0.0,0.1759835196703934,1.0,2024,1,25,32.0,6,35
True,0.0,0.0399807996159923,1.0,2024,1,2,34.0,6,35
False,0.0,0.123982479649593,1.0,2024,1,2,45.0,6,65
False,0.0,0.009980199603992,0.0,2024,1,5,22.0,6,96
False,0.0,0.0199803996079921,1.0,2023,11,24,30.0,7,103
False,0.0,0.4199883997679953,1.0,2023,11,21,28.0,7,103
False,0.0,0.0999819996399928,1.0,2023,10,22,26.0,7,103
False,0.0,0.2199843996879937,1.0,2023,8,26,34.0,7,103
False,0.0,0.0299805996119922,1.0,2023,8,10,26.0,6,82
False,0.0,0.0659813196263925,1.0,2024,1,10,22.0,1,32
False,0.0,0.009980199603992,1.0,2023,9,13,22.0,7,103
False,0.0,0.0399807996159923,1.0,2023,12,28,27.0,7,103
False,0.0,0.0279805596111922,1.0,2023,9,16,25.0,7,103
True,0.6101694915254238,0.0399807996159923,1.0,2023,9,20,41.0,7,103
False,0.0,0.009980199603992,0.0,2023,10,17,26.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,31,44.0,6,99
False,0.0,0.0439808796175923,1.0,2023,7,19,26.0,7,103
False,0.0,0.0999819996399928,1.0,2023,10,19,21.0,7,103
False,0.0,0.0219804396087921,1.0,2023,10,6,34.0,7,103
False,0.0,0.011980239604792,1.0,2023,9,13,23.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,11,25.0,7,103
False,0.0,0.009980199603992,1.0,2023,7,24,36.0,7,103
False,0.0,0.1459829196583931,1.0,2023,12,29,32.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,20,22.0,7,103
False,0.0,0.0219804396087921,1.0,2023,8,30,40.0,7,103
False,0.0,0.0799815996319926,1.0,2023,9,6,26.0,7,103
True,0.0,0.0319806396127922,1.0,2023,12,1,32.0,7,103
False,0.0,0.0299805996119922,1.0,2023,10,21,26.0,7,103
False,0.0,0.0499809996199924,1.0,2023,9,8,46.0,7,103
False,0.0,0.1039820796415928,1.0,2023,11,17,30.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,3,25.0,7,103
False,0.0,0.0239804796095921,1.0,2023,11,21,24.0,7,103
False,0.0,0.0299805996119922,1.0,2023,8,29,35.0,7,103
False,0.0,0.0999819996399928,1.0,2024,2,14,29.0,6,35
True,0.0,0.0139802796055921,1.0,2023,1,27,25.0,7,103
False,0.0,0.0899817996359927,1.0,2024,1,10,30.0,6,65
False,0.0,0.011980239604792,1.0,2024,1,30,27.0,6,59
False,0.0,0.009980199603992,1.0,2024,2,23,42.0,6,24
False,0.0,0.009980199603992,1.0,2023,9,15,25.0,7,103
False,0.0,0.0199803996079921,1.0,2023,12,29,29.0,7,103
True,0.0,0.0499809996199924,1.0,2023,10,26,33.0,7,103
False,0.0,0.0499809996199924,0.0,2023,10,11,48.0,7,103
False,0.0,0.0419808396167923,1.0,2023,7,12,28.0,7,103
False,0.0,0.0239804796095921,1.0,2024,2,2,37.0,1,101
False,0.0,0.0399807996159923,1.0,2023,10,18,45.0,7,103
False,0.0,0.2999859997199944,1.0,2024,2,14,40.0,0,82
False,0.0,0.009980199603992,1.0,2023,11,1,25.0,7,103
False,0.0,0.011980239604792,1.0,2024,1,8,26.0,6,20
False,0.0,0.123982479649593,1.0,2023,11,2,42.0,7,103
False,0.0,0.0299805996119922,1.0,2024,2,9,51.0,6,72
False,0.4576271186440678,0.0199803996079921,1.0,2023,10,26,30.0,7,103
False,0.0,0.0699813996279925,1.0,2023,9,1,50.0,7,103
False,0.0,0.0299805996119922,1.0,2024,1,19,31.0,1,21
False,0.0,0.0679813596271925,1.0,2024,1,2,43.0,0,10
False,0.0,0.0999819996399928,1.0,2023,10,23,38.0,7,103
False,0.0,0.0219804396087921,1.0,2024,1,11,25.0,6,10
False,0.0,0.009980199603992,1.0,2023,10,2,31.0,7,103
False,0.0,0.251985039700794,1.0,2023,10,18,28.0,7,103
False,0.0,0.0299805996119922,1.0,2023,12,29,26.0,7,103
False,0.0,0.1099821996439928,1.0,2023,10,26,29.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,14,30.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,3,23.0,7,103
False,0.0,0.0759815196303926,1.0,2023,11,25,43.0,7,103
False,0.0,0.0779815596311926,1.0,2023,11,29,31.0,7,103
False,0.0,0.1199823996479929,1.0,2024,1,1,28.0,0,0
False,0.0,0.0499809996199924,1.0,2023,9,14,26.0,7,103
False,0.0,0.0759815196303926,1.0,2023,7,4,32.0,7,103
False,0.0,0.0499809996199924,1.0,2024,2,14,23.0,6,16
False,0.0,0.2159843196863937,1.0,2024,2,4,33.0,6,2
False,0.0,0.009980199603992,1.0,2023,10,9,31.0,7,103
False,0.0,0.0379807596151923,1.0,2023,11,1,25.0,7,103
False,0.0,0.0519810396207924,1.0,2023,10,27,26.0,7,103
False,0.0,0.129982599651993,1.0,2024,1,3,36.0,0,11
False,0.0,0.0539810796215924,1.0,2023,9,14,27.0,0,10
False,0.0,0.0599811996239924,1.0,2023,10,5,30.0,7,103
False,0.0,0.0559811196223924,1.0,2024,2,3,57.0,0,13
False,0.0,0.0199803996079921,1.0,2024,1,3,42.0,6,80
False,0.0,0.0399807996159923,1.0,2023,9,13,34.0,7,103
True,0.0,0.0559811196223924,1.0,2023,1,13,26.0,7,103
False,0.0,0.1999839996799936,1.0,2023,8,14,30.0,7,103
False,0.0,0.0999819996399928,1.0,2023,9,13,24.0,7,103
False,0.0,0.0139802796055921,1.0,2024,1,5,33.0,6,2
False,0.0,0.1359827196543931,1.0,2023,8,14,39.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,7,37.0,6,96
False,0.0,0.0799815996319926,1.0,2023,8,10,27.0,6,13
False,0.0,0.0719814396287925,0.0,2023,10,20,28.0,7,103
False,0.0,0.011980239604792,1.0,2024,1,10,23.0,1,52
True,0.0,0.0999819996399928,1.0,2023,5,24,37.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,14,20.0,2,53
False,0.0,0.0399807996159923,1.0,2023,10,7,43.0,7,103
False,0.0,0.2999859997199944,1.0,2023,8,3,35.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,29,33.0,6,83
False,0.0,0.0279805596111922,1.0,2024,1,3,35.0,6,24
False,0.0,0.0399807996159923,1.0,2023,8,8,31.0,7,103
False,0.0,0.1679833596671933,1.0,2024,2,6,42.0,1,48
False,0.0,0.1619832396647933,1.0,2023,8,1,27.0,7,103
True,0.0,0.0579811596231924,1.0,2023,1,27,32.0,7,103
False,0.0,0.0559811196223924,1.0,2023,10,16,23.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,9,23.0,7,103
False,0.0,0.0299805996119922,1.0,2023,10,6,32.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,26,47.0,7,103
False,0.0,0.0299805996119922,1.0,2023,12,29,29.0,7,103
False,0.0,0.0399807996159923,1.0,2023,11,20,26.0,7,103
False,0.0,0.0159803196063921,1.0,2023,9,27,29.0,7,103
False,0.0,0.0299805996119922,1.0,2024,2,24,54.0,6,2
False,0.0,0.0179803596071921,1.0,2023,9,5,33.0,7,103
False,0.0,0.0239804796095921,1.0,2024,2,7,29.0,6,79
False,0.0,0.3139862797255945,1.0,2023,11,30,38.0,7,103
False,0.0,0.0999819996399928,1.0,2023,12,23,32.0,7,103
False,0.0,0.0399807996159923,1.0,2023,10,24,28.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,8,32.0,1,31
False,0.0,0.009980199603992,1.0,2023,9,18,25.0,7,103
True,0.0,0.0399807996159923,0.0,2023,6,12,25.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,23,36.0,7,103
False,0.0,0.0639812796255925,1.0,2023,10,6,30.0,7,103
False,0.0,0.0299805996119922,1.0,2024,1,3,31.0,1,39
False,0.0,0.1979839596791935,1.0,2023,7,7,50.0,7,103
True,0.0,0.0439808796175923,1.0,2022,12,20,24.0,7,103
False,0.0,0.009980199603992,1.0,2023,7,20,22.0,7,103
False,0.0,0.1439828796575931,1.0,2023,8,13,23.0,7,103
False,0.1186440677966101,0.009980199603992,1.0,2023,10,20,35.0,7,103
False,0.0,0.0599811996239924,1.0,2023,7,12,35.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,13,33.0,0,73
False,0.0,0.0199803996079921,1.0,2023,7,12,23.0,7,103
False,0.0,0.0799815996319926,1.0,2023,11,14,26.0,7,103
False,0.0,0.1719834396687933,1.0,2023,9,19,38.0,7,103
False,0.0,0.0419808396167923,1.0,2024,1,3,22.0,6,99
False,0.0,0.1199823996479929,1.0,2024,2,19,32.0,1,10
False,0.0,0.0199803996079921,1.0,2024,2,26,35.0,1,21
False,0.0,0.009980199603992,1.0,2023,9,25,49.0,7,103
False,0.0,0.1399827996559931,1.0,2024,1,5,36.0,1,59
False,0.0,0.009980199603992,1.0,2023,9,14,36.0,7,103
False,0.0,0.0599811996239924,1.0,2023,9,28,26.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,2,22.0,7,103
False,0.0,0.0999819996399928,1.0,2023,9,12,31.0,7,103
False,0.0,0.0199803996079921,1.0,2023,8,1,31.0,7,103
False,0.0,0.0259805196103922,1.0,2024,1,4,46.0,6,77
False,0.0,0.0199803996079921,1.0,2024,1,11,24.0,6,59
False,0.0,0.0179803596071921,1.0,2024,2,23,26.0,6,35
False,0.0,0.1999839996799936,1.0,2023,12,27,40.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,24,26.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,29,29.0,6,10
False,0.0,0.0539810796215924,1.0,2023,11,24,35.0,7,103
False,0.0,0.0179803596071921,1.0,2023,10,4,43.0,7,103
True,0.0,0.0579811596231924,1.0,2023,11,3,46.0,7,103
False,0.0,0.0999819996399928,1.0,2023,9,8,31.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,21,31.0,6,99
False,0.0,0.009980199603992,1.0,2023,7,19,34.0,7,103
False,0.0,0.0179803596071921,1.0,2023,9,23,25.0,7,103
True,0.0,0.0199803996079921,1.0,2023,4,12,33.0,7,103
False,0.0,0.1799835996719934,1.0,2023,7,10,30.0,7,103
False,0.0,0.0539810796215924,1.0,2023,8,1,41.0,7,103
False,0.0,0.0599811996239924,1.0,2024,1,18,51.0,1,99
False,0.0,0.2319846396927938,1.0,2023,10,2,37.0,7,103
True,0.0,0.0199803996079921,1.0,2022,12,8,24.0,7,103
False,0.0,0.0199803996079921,1.0,2023,8,28,27.0,7,103
False,0.0,0.0279805596111922,1.0,2024,2,6,31.0,6,54
False,0.0,0.5579911598231965,1.0,2023,7,12,38.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,6,22.0,7,103
False,0.0,0.0859817196343926,1.0,2023,9,26,27.0,7,103
False,0.0,0.0199803996079921,1.0,2023,7,21,22.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,28,34.0,1,39
False,0.0,0.0199803996079921,1.0,2023,11,1,28.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,7,28.0,7,103
False,0.0,0.0139802796055921,1.0,2024,2,15,19.0,6,101
False,0.0,0.0719814396287925,1.0,2023,10,11,30.0,7,103
False,0.0,0.0599811996239924,1.0,2023,12,5,46.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,16,31.0,0,70
False,0.0,0.0399807996159923,1.0,2023,10,12,41.0,7,103
False,0.0,0.0139802796055921,1.0,2023,7,18,25.0,7,103
False,0.0,0.011980239604792,1.0,2023,9,16,35.0,7,103
False,0.0,0.0199803996079921,1.0,2023,12,15,28.0,7,103
True,0.0,0.0619812396247924,1.0,2024,1,9,31.0,7,103
False,0.0,0.1359827196543931,1.0,2023,11,15,27.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,11,46.0,7,103
False,0.0,0.0599811996239924,1.0,2023,8,9,23.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,14,30.0,7,103
False,0.0,0.1999839996799936,1.0,2023,7,21,24.0,7,103
False,0.0,0.0879817596351927,1.0,2023,7,12,55.0,7,103
False,0.0,0.0359807196143922,1.0,2024,1,8,33.0,6,82
False,0.0,0.0999819996399928,1.0,2023,10,10,26.0,7,103
False,0.0,0.0359807196143922,1.0,2023,11,21,29.0,7,103
False,0.0,0.0179803596071921,1.0,2023,8,9,23.0,7,103
True,0.0,0.0499809996199924,1.0,2023,1,26,26.0,2,53
False,0.0,0.0199803996079921,1.0,2023,11,23,22.0,7,103
False,0.0,0.0139802796055921,1.0,2024,2,17,42.0,1,99
False,0.0,0.0799815996319926,1.0,2024,2,1,30.0,6,32
True,0.0,0.0199803996079921,1.0,2023,12,18,24.0,6,65
False,0.0,0.0639812796255925,1.0,2024,2,18,29.0,0,28
False,0.0,0.0199803996079921,1.0,2023,10,9,32.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,10,28.0,6,27
False,0.0,0.2119842396847936,1.0,2023,11,20,28.0,7,103
False,0.0,0.0999819996399928,1.0,2023,10,4,23.0,7,103
True,0.0,0.0459809196183923,1.0,2023,1,31,35.0,7,103
False,0.0,1.0,1.0,2023,9,28,33.0,7,103
True,0.0,0.0219804396087921,0.0,2023,8,31,22.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,28,31.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,15,52.0,6,52
False,0.0,0.0199803996079921,1.0,2023,7,18,43.0,7,103
False,0.0,0.0599811996239924,1.0,2023,11,23,30.0,7,103
False,0.0,0.0799815996319926,1.0,2024,1,3,25.0,6,77
False,0.0,0.0259805196103922,1.0,2024,1,18,37.0,6,59
False,0.0,0.0599811996239924,1.0,2024,2,20,26.0,6,44
False,0.0,0.0199803996079921,1.0,2024,2,26,32.0,6,16
False,0.0,0.0519810396207924,1.0,2023,7,10,38.0,7,103
False,0.0,0.0879817596351927,1.0,2023,12,13,66.0,7,103
False,0.0,0.0399807996159923,1.0,2023,8,14,40.0,7,103
False,0.0,0.0319806396127922,1.0,2024,2,1,25.0,1,31
True,0.0,0.0919818396367927,1.0,2023,7,13,49.0,7,103
False,0.0,0.0159803196063921,1.0,2023,7,5,29.0,7,103
False,0.0,0.0299805996119922,1.0,2023,9,26,35.0,7,103
False,0.0,0.009980199603992,1.0,2023,12,1,28.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,20,28.0,7,103
False,0.0,0.1179823596471929,1.0,2024,1,9,45.0,6,96
False,0.0,0.011980239604792,1.0,2023,10,11,48.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,25,24.0,7,103
False,0.0,0.0419808396167923,1.0,2024,1,26,43.0,1,52
True,0.0,0.0579811596231924,1.0,2023,1,25,34.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,11,22.0,7,103
False,0.0,0.0579811596231924,1.0,2023,9,9,33.0,7,103
True,0.0,0.0199803996079921,1.0,2023,12,29,24.0,7,103
True,0.135593220338983,0.0199803996079921,1.0,2023,9,20,24.0,7,103
False,0.0,0.0399807996159923,1.0,2023,9,28,20.0,7,103
False,0.0,0.0299805996119922,1.0,2023,7,18,25.0,7,103
False,0.0,0.2159843196863937,1.0,2023,8,25,36.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,20,50.0,7,103
False,0.0,0.1999839996799936,1.0,2024,1,3,23.0,5,40
False,0.0,0.1219824396487929,1.0,2023,7,14,44.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,5,29.0,6,35
False,0.0,0.0399807996159923,1.0,2023,11,21,30.0,7,103
False,0.0,0.3999879997599952,1.0,2023,9,26,61.0,7,103
True,0.0,0.1159823196463929,1.0,2023,4,12,38.0,6,82
False,0.0,0.0299805996119922,1.0,2023,7,14,31.0,7,103
False,0.0,0.1159823196463929,1.0,2024,2,8,37.0,6,65
False,0.0,0.0599811996239924,1.0,2024,2,21,39.0,6,35
True,0.0,0.0879817596351927,1.0,2023,7,28,27.0,6,49
False,0.0,0.0199803996079921,1.0,2023,10,10,24.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,25,24.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,6,34.0,7,103
False,0.1186440677966101,0.009980199603992,1.0,2023,10,24,26.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,18,28.0,7,103
False,0.0,0.0599811996239924,1.0,2023,8,2,29.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,20,34.0,7,103
False,0.0,0.011980239604792,1.0,2023,12,28,34.0,7,103
False,0.0,0.1199823996479929,1.0,2023,9,13,42.0,7,103
False,0.0,0.0559811196223924,1.0,2023,11,8,21.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,2,23.0,7,103
True,0.0,0.0199803996079921,1.0,2023,11,24,39.0,7,103
False,0.0,0.0299805996119922,1.0,2024,1,18,21.0,6,59
False,0.0,0.0199803996079921,1.0,2024,2,29,29.0,6,47
False,0.0,0.009980199603992,1.0,2023,10,27,35.0,7,103
False,0.0,0.0659813196263925,1.0,2023,8,24,29.0,7,103
False,0.0,0.1999839996799936,1.0,2024,1,16,55.0,6,99
False,0.0,0.0199803996079921,1.0,2024,1,25,32.0,6,82
False,0.0,0.0819816396327926,1.0,2023,8,2,37.0,7,103
False,0.0,0.0299805996119922,1.0,2024,1,7,43.0,6,65
False,0.0,0.009980199603992,1.0,2024,1,4,25.0,0,73
True,0.0,0.0579811596231924,1.0,2023,5,21,35.0,7,103
False,0.0,0.5099901998039961,1.0,2023,9,3,29.0,7,103
False,0.0,0.0419808396167923,1.0,2023,8,10,25.0,6,59
False,0.0,0.0419808396167923,1.0,2023,12,28,34.0,7,103
False,0.0,0.1219824396487929,1.0,2023,8,9,51.0,7,103
False,0.0,0.249984999699994,1.0,2023,10,14,35.0,7,103
False,0.0,0.0399807996159923,1.0,2023,7,31,29.0,7,103
False,0.0,0.0939818796375927,1.0,2024,2,14,32.0,6,59
False,0.0,0.0199803996079921,1.0,2024,2,1,31.0,6,34
False,0.0,0.0919818396367927,1.0,2023,8,9,27.0,6,11
False,0.0,0.0399807996159923,1.0,2023,12,18,33.0,7,103
False,0.0,0.3999879997599952,0.0,2023,7,6,51.0,7,103
False,0.0,0.2219844396887937,1.0,2023,7,12,42.0,7,103
False,0.0,0.009980199603992,1.0,2024,2,20,21.0,3,9
False,0.0,0.009980199603992,1.0,2023,11,22,22.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,30,24.0,7,103
False,0.0,0.0159803196063921,1.0,2024,3,1,21.0,6,16
False,0.0,0.0379807596151923,1.0,2023,9,19,35.0,7,103
False,0.0,0.0399807996159923,1.0,2024,1,23,24.0,6,94
False,0.0,0.0199803996079921,1.0,2024,2,8,30.0,6,100
False,0.0,0.0999819996399928,1.0,2023,11,2,35.0,7,103
False,0.0,0.0699813996279925,1.0,2023,10,5,23.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,19,36.0,0,89
False,0.0,0.1479829596591932,1.0,2024,1,19,32.0,6,35
False,0.0,0.0599811996239924,1.0,2023,7,20,30.0,7,103
False,0.0,0.0299805996119922,1.0,2024,1,18,23.0,6,0
False,0.0,0.1579831596631932,1.0,2023,8,12,32.0,7,103
False,0.0,0.1699833996679933,1.0,2023,7,20,22.0,7,103
True,0.0,0.0699813996279925,1.0,2023,10,31,56.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,14,24.0,7,103
False,0.0,0.1579831596631932,1.0,2023,10,15,32.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,27,25.0,6,59
True,0.0,0.0199803996079921,1.0,2023,11,8,29.0,7,103
False,0.0,0.009980199603992,1.0,2023,12,29,37.0,7,103
False,0.0,0.2219844396887937,1.0,2023,12,28,34.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,4,27.0,7,103
False,0.0,0.0959819196383927,1.0,2023,7,7,24.0,7,103
False,0.0,0.0219804396087921,1.0,2024,1,30,38.0,3,9
False,0.0,0.0439808796175923,1.0,2023,10,30,32.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,21,37.0,7,103
True,0.1186440677966101,0.0199803996079921,1.0,2023,6,15,32.0,6,99
False,0.0,0.0919818396367927,1.0,2024,1,23,34.0,0,49
False,0.0,0.009980199603992,1.0,2023,9,26,23.0,7,103
False,0.0,0.0139802796055921,1.0,2023,9,27,22.0,7,103
False,0.0,0.0499809996199924,1.0,2023,8,31,22.0,7,103
False,0.0,0.009980199603992,1.0,2023,7,1,50.0,7,103
False,0.0,0.123982479649593,1.0,2024,1,10,29.0,0,68
False,0.0,0.0219804396087921,1.0,2023,9,25,26.0,7,103
False,0.0,0.009980199603992,1.0,2023,12,28,34.0,6,10
False,0.0,0.1219824396487929,1.0,2024,2,26,31.0,6,99
False,0.0,0.0599811996239924,1.0,2023,7,1,28.0,7,103
False,0.0,0.0599811996239924,1.0,2023,10,26,34.0,7,103
False,0.0,0.0699813996279925,1.0,2023,11,3,29.0,7,103
True,0.0,0.009980199603992,1.0,2024,1,10,24.0,7,103
False,0.0,0.0399807996159923,1.0,2023,8,28,35.0,7,103
True,0.0,0.009980199603992,1.0,2023,11,11,58.0,1,2
False,0.0,0.009980199603992,1.0,2023,9,2,30.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,13,32.0,7,103
False,0.0,0.0799815996319926,1.0,2023,8,14,44.0,7,103
False,0.0,0.0319806396127922,1.0,2023,10,25,35.0,7,103
False,0.0,0.0739814796295925,1.0,2024,1,24,46.0,1,33
False,0.0,0.0299805996119922,1.0,2023,9,8,44.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,10,42.0,6,82
False,0.0,0.009980199603992,1.0,2023,10,13,24.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,11,43.0,6,16
False,0.0,0.0599811996239924,1.0,2023,7,20,34.0,7,103
False,0.0,0.0359807196143922,1.0,2023,10,12,31.0,7,103
False,0.0,0.0399807996159923,1.0,2023,11,5,26.0,7,103
False,0.0,0.0399807996159923,1.0,2023,7,27,25.0,7,103
False,0.0,0.2419848396967939,1.0,2023,7,29,46.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,31,24.0,6,100
False,0.0,0.1699833996679933,1.0,2024,1,8,31.0,6,44
False,0.0,0.1199823996479929,1.0,2023,11,23,28.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,9,29.0,6,2
False,0.0,0.3319866397327946,1.0,2023,10,7,33.0,7,103
False,0.0,0.0199803996079921,1.0,2023,8,10,34.0,6,49
True,0.0,0.1139822796455929,1.0,2023,9,4,37.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,5,21.0,6,13
False,0.0,0.0139802796055921,1.0,2024,2,29,22.0,6,82
False,0.0,0.0259805196103922,1.0,2023,7,31,38.0,7,103
False,0.0,0.0739814796295925,1.0,2024,3,1,27.0,6,32
False,0.0,0.009980199603992,1.0,2023,10,11,20.0,7,103
False,0.0,0.0219804396087921,1.0,2024,2,23,33.0,6,35
False,0.0,0.0559811196223924,1.0,2023,11,29,29.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,25,34.0,7,103
False,0.0,0.9719994399887998,1.0,2024,1,16,47.0,6,35
False,0.0,0.0299805996119922,1.0,2023,10,21,25.0,7,103
False,0.0,0.0679813596271925,1.0,2023,11,30,31.0,7,103
False,0.0,0.0839816796335926,1.0,2023,10,11,23.0,7,103
False,0.0,0.009980199603992,0.0,2024,1,22,25.0,6,66
False,0.0,0.0339806796135922,1.0,2023,9,6,35.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,28,35.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,6,30.0,6,82
False,0.0,0.0599811996239924,1.0,2024,1,17,41.0,6,59
False,0.0,0.0399807996159923,1.0,2024,2,9,30.0,0,10
False,0.0,0.011980239604792,1.0,2024,1,10,24.0,6,24
