cerrado_ticket,escalado_ticket,canal_reclamacion_regulador,fecha_apertura_reclamacion,fecha_resolucion_reclamacion,tipo_registro,numero_fila_activa,numero_fila_cerradas,producto_aprobado,productos_activos,id
True,False,BM - PAGOS MÓVILES (Apps),2023-10-08,10/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,d483a7986fc64fe8e36a728ddfc0a77044c387ad739c1fd8b927b5bf648a35b3
True,False,BM - PAGOS MÓVILES (Apps),2024-01-28,09/02/2024,Solicitud Email,0.0,0.0,TC,TC-CUENTA,9846dfa30e06b7f070f1931a0e3f71cbcb6812920bb77059765c5f7229d235b0
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-12-26,28/12/2023,Reclamación de cuentas,9.611687812379854e-05,7.598206823189727e-05,TC,CUENTA-PRESTAMOS,544e768a684bd76d3b95c7c43575e6ce5fab4f657528e274bfebc3ff0117bf72
True,False,EB - E-BANKING,2023-09-25,29/09/2023,Solicitud,0.0,7.598206823189727e-05,TC,TC-CUENTA-PRESTAMOS,ac904fba5f8d7bb4c3ebd18ea5ed86a025629b91d28ecd9f0ff21c8432f27427
True,False,EB - E-BANKING,2024-03-01,06/03/2024,Reclamación,0.0,0.0001519641364637,TC,TC-CUENTA-PRESTAMOS,be6f4f3a60f774132b73adaf49765953c1757c955b3c15610876b008a5a97fec
True,False,BM - PAGOS MÓVILES (Apps),2024-01-20,26/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,a7dc661bfc4dfe9cf63f433b21fe7bf293e78247103cd2ad008041aa32ed4d97
True,False,EB - E-BANKING,2023-11-04,08/11/2023,Reclamación,9.611687812379854e-05,0.0,TC,TC-CUENTA,88063cab3c9da212919a53557bfd930723508aa6b01050562e17cc8eafafcb6c
True,False,EB - E-BANKING,2023-11-20,07/12/2023,Solicitud,0.0,0.0,TC,CUENTA,f8ae4d213130b8933205db40eda0dcc623069bb22de5331bff0298caa448f30c
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-10-31,01/11/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA,5da223e3ebfca3cf13d3e7e321a60dcf8864a6826a609de31ff56401cba6a657
True,False,BM - PAGOS MÓVILES (Apps),2023-06-13,21/07/2023,Solicitud Email,0.0,0.0,TC Garantizada,CUENTA-PRESTAMOS,5c7a61e55841bbe22f83f20b6bd5f47436169b09efc2b9c6a0ee4174bc953150
True,False,EB - E-BANKING,2023-12-11,13/12/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,7765b7a4400cf26a7e33131911285e54c78b79d9578f484a83535a4420d0259d
True,False,BM - PAGOS MÓVILES (Apps),2023-08-30,07/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,770e6437eb3fd3622dd1390f2f8b366f295e135cef1aeb075803c6f940fb54bd
True,False,EB - E-BANKING,2024-02-07,09/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,7ac6aff8953ecfe1e3e4d51942859a19bcba2691ac7cb1f1108ab6a5a51f12e0
True,False,BM - PAGOS MÓVILES (Apps),2023-12-09,11/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,8ec38ad80bce2f2568a7f9cda3967e8e130cb86fb39823f2c226f143a1af2b61
True,False,EB - E-BANKING,2023-08-26,30/08/2023,Reclamación,0.0,0.0,TC,CUENTA,41ddb05c7fe3a5c3d8474e86f661b00a9e08d2a43301adfab164f7ecbe05293c
True,False,BM - PAGOS MÓVILES (Apps),2023-08-15,17/08/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,d264c76609bcf20ac5f044c86c6f817ca041a3e400dee62641d75076511aa8b4
True,False,BM - PAGOS MÓVILES (Apps),2024-01-15,30/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,61f35d335f65073a06007badee48ef2b3a5aab77377f8995b934e0fadbfd7e15
True,False,PA - PROCESO INTERNO AUTORIZADO,2024-01-02,27/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,f75b2aee8f88e3fc228d422ccf3599e68a20028576a934254596c32f9685a8ad
True,False,BM - PAGOS MÓVILES (Apps),2023-10-10,12/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,ed3efcc5b9e2c7eefb45ec83a23affbe19ad9b0b36a7db4a4f07ab70fad1f9ed
True,False,BM - PAGOS MÓVILES (Apps),2023-11-03,29/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,c72de713fd41be665b0ecbe16b1d53300f14026199487142d74a09561a1fc4c0
True,False,EB - E-BANKING,2023-10-05,09/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,4be4e5e9ca9b366a60253175d6fdc1a7e3ba71fbda01e746833c6de026829c8d
True,False,BM - PAGOS MÓVILES (Apps),2023-09-04,13/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,0ae7040807b792b0703ed694661e2db7fc19d84d952944fb8587e40d3da05898
True,False,EB - E-BANKING,2023-09-28,03/10/2023,Solicitud,0.0001922337562475,7.598206823189727e-05,TC,TC-CUENTA,33564daccd4bf9cd30a57a163f742c9f2a9549cc321aa6a65dd4f4e10ed09cd0
True,False,EB - E-BANKING,2023-09-16,19/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,9a7db0984b9083824337658eb46a989b59e169b1b7173a3f07dc0147895ab7e7
True,False,BM - PAGOS MÓVILES (Apps),2023-09-14,23/10/2023,Solicitud,9.611687812379854e-05,0.0,TC,TC-CUENTA,32cae6061eefe48fee9a9fc445d274a667f29c48ad19e4a84e7df83e8d94802e
True,False,BM - PAGOS MÓVILES (Apps),2023-09-28,19/10/2023,Solicitud,0.0,7.598206823189727e-05,TC Garantizada,TC-CUENTA-PRESTAMOS,54452bcf3ffc980487815c28c9d94c8e351e9cf9ed4c553c501aab97b7561fb1
True,False,EB - E-BANKING,2024-02-10,13/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA-PRESTAMOS,4a98e96c7ec49a51923670f2bbf61f65f453e71b806c4ed01a78b113b812d5c2
True,False,EB - E-BANKING,2023-11-23,18/12/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,11172c8b306504619481e4e6432135d202ad952167d91b0927b864121068d626
True,False,BM - PAGOS MÓVILES (Apps),2024-02-12,14/02/2024,Reclamación de cuentas,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,e3e8c51c912c02b34c4aeea549aae8828f35b12de22e08500980910dc87d3082
True,False,EB - E-BANKING,2023-08-26,18/09/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA-PRESTAMOS,01106df3161501e48c0f1fa79d53a23e80d90c33beb35305ec130df2c544ff3b
True,False,BM - PAGOS MÓVILES (Apps),2024-02-24,26/02/2024,Solicitud,0.0002883506343713,0.0001519641364637,TC Garantizada,TC-CUENTA,2998e39525f3a3e14c3dadc8060960226832d862f5e71f9c3c1948ad5dbac40e
True,False,BM - PAGOS MÓVILES (Apps),2023-09-27,04/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,415dafc4bcf0888cf65472a6406f386db6d8951e115c16474ea6ac37c976c6f4
True,False,EB - E-BANKING,2023-11-22,05/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,630ee7ed9919c60530e39cf20539ea7651182ee30cbe013d9cd484a17ab3a4b4
True,False,EB - E-BANKING,2023-10-30,01/11/2023,Reclamación,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA-PRESTAMOS,820909ba98afc4e4f8f5653ba0c7f2887ad415cee26628a86d7951ccf71fbcd8
True,False,EB - E-BANKING,2023-09-17,28/09/2023,Solicitud,0.0,0.0001519641364637,TC Garantizada,TC-CUENTA,131b4ac3a714bf171ba76c657b619a9542663e544be18c358a6785936e12f671
True,False,EB - E-BANKING,2023-10-01,03/10/2023,Reclamación,0.0,0.0,TC,CUENTA,d88fc2354291e9a164733230a5f23319f93263af4c642b866298d624f7449c93
True,False,EB - E-BANKING,2023-12-19,21/12/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC Garantizada,TC-CUENTA,84df062a0b372fda8ec25e1314fab119fc50f3cb6dd8ebe013d000b921a7898c
True,False,BM - PAGOS MÓVILES (Apps),2024-01-05,08/01/2024,Solicitud Email,0.0,0.0,TC,TC-CUENTA,1739e7742aa8ec11e93a16bb8a960c6900510919cb94b216fe9fa57ca64e5b83
True,False,BM - PAGOS MÓVILES (Apps),2023-08-31,08/09/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,eeac48fd929a40ab388cde7d4456e806a092b920cd0eb77fa02c1ee2fb844d97
True,False,BM - PAGOS MÓVILES (Apps),2023-09-27,12/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,144592d1d4c40f9081fb6ab70887ccbe7a49a1d6eddb8a873899aff126b5166e
True,False,BM - PAGOS MÓVILES (Apps),2023-11-27,30/11/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,910548334e8811f5e52bfc7776d661c21c24f9d94bec6ffa73b085c3eef5e963
True,False,BM - PAGOS MÓVILES (Apps),2023-11-20,28/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,73c98fc8724b0bca2242147bc898dc0961f8b36a5d7137be06ae9d3d9412afb9
True,False,BM - PAGOS MÓVILES (Apps),2023-12-27,27/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,ed91da0371bb44379ac457ac29f85b5ce15329df7c399c68ef6930ad6ad3a059
True,False,BM - PAGOS MÓVILES (Apps),2023-12-03,07/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,5b2b8dd107d54c9057bead37ca18e87abcacd664c141e86883f01ac760198e09
True,False,BM - PAGOS MÓVILES (Apps),2023-11-02,21/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,cbf8c69e3c4bb9761ddf9da064fb4779988cac8d11879c3b1c5e6b20b2e4d160
True,False,EB - E-BANKING,2023-12-18,16/01/2024,Reclamación Prestamo,0.0,7.598206823189727e-05,TC,TC-CUENTA,f8f58d0b6574fee888a9f0ee90c286c95c25e0fb1bedd6c286460ba0d4313b80
True,False,EB - E-BANKING,2024-01-18,05/02/2024,Solicitud,9.611687812379854e-05,0.0,TC Garantizada,TC-CUENTA,40d29668c659107550c980d63d83713b40e42046c6682f32d8b9b9b228af08f1
True,False,BM - PAGOS MÓVILES (Apps),2023-09-29,04/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA-PRESTAMOS,f40779ec41a0697b43bdc3daa0390abbff1b4ccd3f19680c7d2da67227bf0123
True,False,BM - PAGOS MÓVILES (Apps),2023-12-14,22/12/2023,Solicitud Email,0.0,0.0001519641364637,TC,TC-CUENTA,46d53d6a03453fd5d3fcf10098dd53f6de79968272f1f361faa9268f9b39c023
True,False,EB - E-BANKING,2023-11-14,15/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,3387ee0719015e573b42a62f4eff238b21e45edd720283b106ba1eb9a047c4b4
True,False,EB - E-BANKING,2023-11-09,15/11/2023,Reclamación,0.0,0.0001519641364637,TC,TC-CUENTA-PRESTAMOS,5e7945e62d379b8c8a7d312f97df285e1bca1859cd8d910ad8f1547f8b6a94f8
True,False,EB - E-BANKING,2023-11-22,23/11/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,0cc066b32092ba127dfe2f917d1b52d4ba717779f28638ec61380f06167f588d
True,False,EB - E-BANKING,2023-11-24,28/11/2023,Reclamación,0.0,7.598206823189727e-05,TC Garantizada,TC-CUENTA,fbbc79d5c43bb48d074e9e7d2c6da37cd9a4367f49b6f500f9998f97fb66327b
True,False,EB - E-BANKING,2023-07-06,07/07/2023,Reclamación,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,d216afe43a1c36584bd606191af58bb40fcaf1d3facfca7b1ef41456d7dfbe9e
True,False,EB - E-BANKING,2024-01-13,24/01/2024,Reclamación,9.611687812379854e-05,0.0,TC Garantizada,TC-CUENTA,187db0a24697bce0823b8886798fb2962385db1794dd7140342e3b130e3b37bf
True,False,BM - PAGOS MÓVILES (Apps),2023-08-17,17/08/2023,Solicitud Email,9.611687812379854e-05,0.0,TC Garantizada,TC-CUENTA,cacdb4e91f9c86ba9e1fbc971c52f9bbaf84a94a053c8fac3f83c32cb3151df5
True,False,BM - PAGOS MÓVILES (Apps),2023-10-31,03/11/2023,Solicitud Email,9.611687812379854e-05,0.0,TC,TC-CUENTA,11dbee57e91f06bc489d2dd61fa6ac662d82feedb213a768c4ed73819aaba3e8
True,False,BM - PAGOS MÓVILES (Apps),2024-01-11,15/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,887de1268b46afc4e9eddfa63b95c732f80261505a53e716e93f8d1f4ef8176f
False,False,BM - PAGOS MÓVILES (Apps),2023-08-26,,Solicitud de funcionalidad,0.6074586697424068,0.9212065952435226,TC,TC-CUENTA-PRESTAMOS,30ae9c6ea0ed73d6b1b0c61709048ce7007310242b16b7e5f86be5e8f388d031
True,False,BM - PAGOS MÓVILES (Apps),2023-10-14,01/02/2024,Solicitud Email,0.0,0.0,TC Garantizada,TC-CUENTA,52f98f2d4062545ce1d8762b971cfbc0cb3451a0c2ba9d36bebf83c9316c58da
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-12-01,06/12/2023,Reclamación de cuentas,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,381430401e6b6d48e4bbfeb110ef9f71be24a6bc4fd4d8d4a39ebd301b6cb280
True,False,EB - E-BANKING,2024-01-16,16/01/2024,Solicitud,9.611687812379854e-05,0.0,TC,CUENTA,33760118e3136c4236e952854241e30f700e1da504ab32005235fbcdaa2fc05d
True,False,EB - E-BANKING,2023-11-10,27/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,ceb2baf7b161bc89282012905198f51b2c6e2f2467fc1b882d52f1997683b01a
True,False,EB - E-BANKING,2023-09-21,12/12/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,7a43e854d140cf6565b0736f901e26e72d1bc391241fa528ba8fb74a86ae81ae
True,False,EB - E-BANKING,2023-07-06,07/07/2023,Reclamación,0.0004805843906189,0.0003039282729275,TC,TC-CUENTA-PRESTAMOS,c87b323d5e345a4d88dee9dbdfeaec4bbe4681f218da34b5b312a79cb0563aba
True,False,EB - E-BANKING,2023-08-28,30/09/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,5bf73006bd338ea8eecbe5e76d1487e45b11fb9af57ba7ab3d6a8c05da3ff670
True,False,BM - PAGOS MÓVILES (Apps),2023-08-16,17/08/2023,Solicitud Email,0.0,0.0,TC,CUENTA,11db3171dc6442bc826c51b6e1ec2cc2e2e81ecac6a9942bf35edc9c5ffdcd78
True,False,BM - PAGOS MÓVILES (Apps),2023-11-15,24/11/2023,Solicitud,9.611687812379854e-05,0.0001519641364637,TC,TC-CUENTA-PRESTAMOS,0801da06972699a49ce1c28ac16e13634bbc8f47ef305992777be32f7829a8d7
True,False,EB - E-BANKING,2024-01-08,10/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,a98711d52b3ca619917df37ee7eac153118d1f5e86cae3bdce8b5e81031350bb
True,False,BM - PAGOS MÓVILES (Apps),2023-11-24,06/12/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,70b48f93a37fd4aeb2dd0476b82e0d76a78bdd30d86bbeb7d078b360a29b4381
True,False,BM - PAGOS MÓVILES (Apps),2023-10-21,11/12/2023,Solicitud Email,0.0,0.0,TC Garantizada,TC-CUENTA,0ddc1fe7ee530921d64312fe32ed7709175cd46d4b283dd9f08ee9f9154a3397
True,False,EB - E-BANKING,2023-09-17,26/01/2024,Solicitud,0.0,7.598206823189727e-05,TC,TC-CUENTA,143646e4c77d2ec2aaded04c8eea3e1f5ab7e45df6fcfaae73c0f6d050b9e2d3
True,False,EB - E-BANKING,2024-01-16,06/02/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,ed868a9a1f0b9ea2873441733138a678fb4dd3e77c54da3bd25a7ec2d8e8eb9e
True,False,BM - PAGOS MÓVILES (Apps),2023-10-04,12/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,69eeb387bd39c67a62635685ce9701942d448e3ca87667be08754f5ecca2e296
True,False,BM - PAGOS MÓVILES (Apps),2023-10-15,18/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,874b8eb3c6fc1d77c4f09e8ed9bc093506b41a5a93f73ace89f5fc80e54c2a1b
True,False,BM - PAGOS MÓVILES (Apps),2023-07-10,27/07/2023,Solicitud,0.0,7.598206823189727e-05,TC,TC-CUENTA,64db70acb62122eab0d8192e8a65895325d5a04796297a7c584cfa09cb4d1481
True,False,EB - E-BANKING,2023-10-01,02/10/2023,Reclamación,0.0,0.0,TC,CUENTA,df24d7738bafe1017e8e7b770714e34596da37837060cca9794dd3f58b0f759b
True,False,BM - PAGOS MÓVILES (Apps),2023-11-13,13/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,8eeec74332f9c78d28cb1216ea7a1e4740a50f99bbae992e798a658292f414fc
True,False,BM - PAGOS MÓVILES (Apps),2023-09-17,21/09/2023,Solicitud Email,0.0001922337562475,0.0001519641364637,TC,TC-CUENTA-PRESTAMOS,71460573dd54ef3f598adf39f8177e3180b7093f74a1f45d672cacde80dcc0c4
True,False,EB - E-BANKING,2023-11-22,30/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,fe7fd9c79db481acd918a35d4d84e0b729283c1428eba86ec7e579ffbdd8ec86
True,False,BM - PAGOS MÓVILES (Apps),2024-02-05,05/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,e1d6cd3bddcf6ef4aa6283f969752f1c1a2afc96255bd475039b99974b13b24a
True,False,BM - PAGOS MÓVILES (Apps),2023-11-21,28/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,c4ec209ea8afcf6adb13e308cf24bb907d0e711c7d1b459e021e56dfcbc2d799
True,False,BM - PAGOS MÓVILES (Apps),2023-09-04,01/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,e9dd66c331e46208a69a5634223a6eef744b4212fbc5b0e0e9b5b4fd399880fd
True,False,BM - PAGOS MÓVILES (Apps),2024-01-12,30/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,220b8b5ce43955868812d98758d6995b90503d35ecff987c90ae20d344db8b91
True,False,EB - E-BANKING,2023-09-13,13/09/2023,Solicitud,9.611687812379854e-05,0.0,TC,TC-CUENTA,a64636a38d91972ce573cd05f899971a62e5562364c180a178a09cb0f11a477f
True,False,EB - E-BANKING,2023-12-21,26/12/2023,Solicitud,9.611687812379854e-05,0.0,TC,CUENTA-PRESTAMOS,badfb9da2eb8972a979da1cec0be787460036bfe6be2173ea8d883b804d8a25e
True,False,EB - E-BANKING,2023-12-31,05/01/2024,Reclamación de cuentas,0.0,0.0,TC Garantizada,CUENTA,2a9dfe922350ff0b2362e150618d8811136922ffbd8c52d136a1f1ce30d1816a
True,False,BM - PAGOS MÓVILES (Apps),2023-10-06,10/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,15f39a5ebed6fcd2296ecf09afa7327ca486c4d79d73d71c48736586b2b7f3b9
True,False,BM - PAGOS MÓVILES (Apps),2023-09-04,13/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,c7b4e9442eb5086953af20c1909bacf415a72cc3b478867c099656ac035fb855
True,False,EB - E-BANKING,2023-10-18,19/10/2023,Reclamación,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,31148efe8c6490e64afc45d15fa175bb0f528834b07645193db35629e8bba6d9
True,False,BM - PAGOS MÓVILES (Apps),2023-08-29,22/09/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,1a32ce540ba5ecbc2f75181c5837bf34f41d756a2638f2d38581265092074a1d
True,False,EB - E-BANKING,2023-10-10,30/10/2023,Solicitud,0.0,7.598206823189727e-05,TC Garantizada,TC-CUENTA-PRESTAMOS,9e7e97de6d0dcc75d43782d448089defcc806a611238adfbdaef27cbfaffb3d1
True,False,EB - E-BANKING,2023-12-10,11/12/2023,Reclamación,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,bda6488d09a158ae2623419a513bd8a50b2ecae180da7527ebb9b04861f52d31
True,False,BM - PAGOS MÓVILES (Apps),2023-09-04,12/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,6d3fd18723eace76e29f9e8fe583d78d95497fc60c0d6c0515276ef15367c8bb
True,False,BM - PAGOS MÓVILES (Apps),2023-06-15,06/07/2023,Solicitud,9.611687812379854e-05,0.0,TC,TC-CUENTA,83fdf2ddbdfb50647e1321e457fee082c3bf9fd09143372aee1ecc391d6e6aee
True,False,BM - PAGOS MÓVILES (Apps),2023-10-04,09/02/2024,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC,96cdb47af7b98a7e91058147a4b207f5585d96b364568c329aceb2a4be32fca7
True,False,EB - E-BANKING,2023-12-09,11/12/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC Garantizada,CUENTA,c12f8ba2bf6f81f315e57d296c6b2abd9c67374fe771ea3a04ea904bb5cf2608
True,False,BM - PAGOS MÓVILES (Apps),2023-08-07,08/08/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,ff6dfd91198f2ba512dc2eba9dbff7b77f65360ed0a4e7ce84a29eeaa7f17616
True,False,EB - E-BANKING,2023-06-29,29/06/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,8f14054f5f5552ea7e94ad3f79431f78f2d9c3352ac9d65fbf9626072a546340
True,False,BM - PAGOS MÓVILES (Apps),2023-11-25,27/11/2023,Solicitud,0.0,0.0,TC Garantizada,CUENTA,e943e467811837eb5a69dcd813fe031c92946546ad2f66c0cf15998f0e1f5197
True,False,EB - E-BANKING,2023-11-03,10/11/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,504c20862db2c6b90db0ad3c2270d2f03872af37afc6bde59dd39cfefba740ad
True,False,BM - PAGOS MÓVILES (Apps),2023-11-13,21/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,7b09387386cd95b9fcb37e24fa906c3f93386389682463749ebb53db6136a624
True,False,BM - PAGOS MÓVILES (Apps),2023-09-22,04/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,4d47392ce9670b89ae25e110be9b8b09e4d2a5ef221bbf1e1732a13e2e681122
True,False,EB - E-BANKING,2023-11-06,09/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,a233ad1e7ab1732fb90d380501ece9396bd36c85178f6af627a3b308cf30f94e
True,False,BM - PAGOS MÓVILES (Apps),2023-10-06,06/10/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,fb6f77bd588cd1930ba0c3b35285aa11a3d4f422d94ca7f8d2ae036433ad28b4
True,False,EB - E-BANKING,2023-11-27,01/12/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,0562ef05aa8017bbda241dc73bca0271ae4da525829b731d2cdf7980aaf9ce83
True,False,BM - PAGOS MÓVILES (Apps),2023-10-05,30/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,53668a91cf3cccec43e3efc0b42ccb51605694b8f4b6f356d17515ba8b76792e
True,False,BM - PAGOS MÓVILES (Apps),2023-08-31,06/09/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC Garantizada,TC-CUENTA,66e3038d5a4db516e6a29d8e34e9789c2ccb1dc867e951d36a344970043d0f82
True,False,EB - E-BANKING,2023-11-21,23/11/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,033b0ac10b23ef3dd003d4fbfe5c68d6fc20486bd28102a992acf68dd54d4ac6
True,False,EB - E-BANKING,2023-10-18,19/10/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA,9f057aff8c19e7465187b44c7ca7cb97b630abb088288865a4bf338a98e23ad1
True,False,BM - PAGOS MÓVILES (Apps),2023-12-28,29/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,cbc0997d80c76894d91c4b0ee789a4f046608ce3247b0453eb0850626022c88c
True,False,EB - E-BANKING,2023-12-14,21/12/2023,Reclamación,0.0001922337562475,0.0001519641364637,TC Garantizada,CUENTA,97c85bfd21801d2139362ee55db0af0b2765ed7b0f60c5bf35da23b872606c22
True,False,BM - PAGOS MÓVILES (Apps),2023-08-17,24/08/2023,Solicitud,0.0002883506343713,0.0001519641364637,TC,TC-CUENTA,29d9976af43da00dfd66615cd0bec418ec5ee128d9e368f9f07c55f0206bcb5b
True,False,BM - PAGOS MÓVILES (Apps),2023-10-19,08/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,1d5e8502e2ee3170ce77121c98d300b148ab4bbeb6237c74e18599bf56f39c9a
True,False,EB - E-BANKING,2023-12-18,05/02/2024,Reclamación,0.0,0.0,TC,TC-CUENTA,8009d63022d925d1a5310b5d5911eacbb39e2e6c83a8984098d1083998646d81
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-12-09,12/12/2023,Reclamación de cuentas,0.0,0.0,TC Garantizada,TC-CUENTA,bf9ead76331f4944ae2b82b5429fba2dd3b39634c59431b21b195cbb78448b2c
True,False,BM - PAGOS MÓVILES (Apps),2023-12-16,29/12/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,CUENTA,96433aea1301358833728669af5c9173c8ad77d5fe5db9d7fb9a3259a55975fb
True,False,EB - E-BANKING,2023-12-31,10/01/2024,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA,d19054ca6219a1e92c10086ba0a35d3ea10d50fbe850e7874db081adaa0e449d
True,False,BM - PAGOS MÓVILES (Apps),2024-01-11,11/01/2024,Solicitud Email,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,b5f3f5247779dc2477584fb75607feef7ac38ed492679e67a167ef2a7b224783
True,False,BM - PAGOS MÓVILES (Apps),2023-10-26,30/10/2023,Solicitud Email,0.0,7.598206823189727e-05,TC Garantizada,TC-CUENTA,0ab5fb729657748f8aa054bf4ad9818d58df80f03102b26a4d615762872b9f95
True,False,BM - PAGOS MÓVILES (Apps),2023-11-21,28/11/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,053dd215bf553ac839cfe23c3fa5d2382efdf6d8a79bd0a1842f524b99396132
True,False,BM - PAGOS MÓVILES (Apps),2023-11-17,29/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,2c8fa799162759fc901334bffdffd59bb66e6d0b1ae0b0968ca447fa03d7ef3e
True,False,EB - E-BANKING,2023-07-06,07/07/2023,Reclamación,0.0002883506343713,0.0,TC Garantizada,TC-CUENTA,cfbec59c9ed77a485e2544a3e8c92140f9803ed25283d48a854e26eb0c1045d6
True,False,EB - E-BANKING,2023-12-18,26/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,554ce1e28e66475ad02eda2defbb3cc4cb1449ef942a38c0db776cb14d290065
True,False,BM - PAGOS MÓVILES (Apps),2023-12-19,27/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,e530538c2d1f3a3d7701c95f5b626668afcb8b07084e2086a1c41cf2d2d0fd1c
True,False,BM - PAGOS MÓVILES (Apps),2023-11-06,14/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,556f7a7d2bd49de5e70b756ff64e4ea13e1ba025926aa185205e331e43ccfb32
