churned,id,Fecha de Cancelacion_mes
True,99013513650109b4278d636b1ff69e126b664ba3b40cba5141de8ad5d6c7e192,2024-03
False,74860c105db73bd34fa7361d1b6a9e21abf6395483fc4e0409ec911c2af33400,
False,27246a406f34d24d9a69dd0f9115b3c9b067f5f861190af5e42a6acde8ad6b0a,
False,4d1b085b460838bfbc75a8e9b07655a08d6e3b7fdbc8dc85490e3ac221b161b6,
False,671b9352b8e94175ae2b7ac561ccb589e972083ce133c1d41920df100b513507,
False,cfbab4f6abedde7bb9bb696a4e95995a10f6343329f1d894185652ae2a2d8fac,
False,8dce198dc6512dde79398afb8f0755708ea3db0232082f67dc44ea019f3e0d73,
False,fee1e4180ec750e5e32de64e86ace2d0a75941ec848f7b7892beb95e4debe730,
True,3cab95113b8341a5ab650743459320ed537255faaba7db3991395ba7e5e0b938,2024-03
False,c094915f8d69de1e9475edf439c87ad5e7f171e920611e895b419e8e796cec98,
False,e95d474b77e3095575225ad5520699ded2b86c2c465a77a8a2b3f813c13d74a5,
False,c7eebd38db09e7305f6ffa9a521995bd389d525a975812d68a278e2a213ae7ab,
True,002ddca75e8b49bf188973c4d5730013fb698d0d9a5e14b337417e33d42b9d90,2024-05
False,cd1790b8b72e61879fcb636f59f2bf7e432437143527e1acffadd1d79c4cd3bc,
False,edb5e3928a21db26d93eb51f517f5f16009ce81a42913ae07d583ceda2e7ab19,
False,e06b92fb49f77b3a8f45fcee2ef4572c3b511a0aa27433ff6455c065a40255a0,
True,67a67c666234f26fa0203b06b474cf119e01f6876501c6339742b68e0a313d29,2024-03
False,50323cc5cf34069f389f9ccad1e4cf3ba7a61ca323765031887ae76b006e7e34,
False,b3465363f2703f0ab72b53249dd36dae4edc0b2d6626a8a418b2b61e105028a2,
False,97ef5543cbae99bc50ca4b9364a3d1f866a13c56ffee90057a4acf8468117469,
False,589de49b7fbdbec6206b2285245c042f29f948ea12e4cd8d868100a8869b7239,
False,c8fe36c24acae7f6d7c82359ae0c87135eae9c36a49eb0bca08ffbb342c5fd4f,
False,6c3ea4edc6dd6a3cd4f69d8ae3491128b1429548cc0e14bbf5a29416693d4dc3,
True,e74c086439fe38231ee9c986970ca6baa4d1ac2684c49215de9c630be246bd2d,2024-05
False,8def814661ff6ac0802fb17ba67dd302431c6d8262196a75554a80c9fb3c6ad6,
False,931499abb7b0cbc9c92ad414fc84973a9e895a3b566dc5c7750a5e54bd48a3c1,
False,cebf13ab3954a3ad998205979dab10e6e73baa1a6fb2b7833e8805269ea8d8fe,
False,ce48438fc01197358616e1a87fcf563a5536968d883705da17d4d2d16c40b53f,
False,2c8c72e401391c095f512726100d1d04717b143a454710e62eeda30a53e58995,
False,4ef462f545b548a8757e2141f6db2ac9b5012a5eaf952fe17bbd293181918c06,
False,4e8dee1446aaf4491d49aa9814f3343a15195f2954affb28ae8904336058c264,
False,9244287c7fea1d852805ac4c9f09f37f48196b51a92de5845324a5ce7c6c8a1b,
False,2dd75a1779a003caef28b6e71dacf86113f7c2d6f18bada8d9a6393132fb3287,
False,7bc639181be6ef75d8f20cd46a4b2313cfb9ea5b06ccf5cbd102183994782e92,
False,1dda6851382a63a9010f96e990ca2495ad5dbc3ff1aebc5f6c7dbf3247c62418,
True,db54d6ffd3acb97000538216e57c81d490ec0763e971745084f2ef7518ee35a1,2024-05
False,86cac58750a97b2628f63bf10e265023ecd3b1e8bebfb05f29a3aa41d4762004,
False,93637d314ba1e49385f8567209ff6ea6998822fabf0dec327876ea2755f6d5b8,
False,1f4a6a959b37ffe014260ac3d7c2b770adc1e259e6d8ab89db18a53ad514d7bb,
False,9ed02baee31bc99f619094166ddb48581615d2534a4c08c3739d16221b943778,
False,c93e0186008a6dc500effc98dcd5b64be794ac6f2afe37c7533dff230de57049,
False,357008f8bfa0a9f65fb2f62dc17748f55de11888134d3bbc1905dad0e690eb76,
False,dd04f89d8890b06db5058733073468266ab400a25a9a2a66e6a4ed33f18fd57a,
False,27126e07aec1e23c1f77690a16c1b6f98827730bfcc8da9af1cabc034bf3637f,
False,30b5039c4c2d0c80c3761d6b438b4b0b51c3f42291d3a7b428bcf6f4a8f84af2,
True,0f8d3af256de145b82ba5845cf75a605b9ed0e7ae3251bc2c046566132095862,2024-03
False,bf0e1f2eb8dd5031ed1abe125b82803095e6e823e5d0cc22c57a3aae95da3c9a,
False,bda1484ccb9ab47e4764e0652e98a3327b56149a6ff76ce7dd56822a3ba4ec91,
False,fd3b2d0bead158b78c999512fb8f9f652be1780d5be368043bd3e9c022d2cb0e,
False,96947375252b23fc6e65a8b721129f9988ee2a1ce3a58c52517281bf3374584c,
False,db142f93af510430fffaa84f9af6fd0574455fb419c83bf2d57a1f789db5351e,
False,c5fb76aab6c048853abae541d46418ec9c4e933274663f1968aef4ed52e15226,
True,e7a73246df1856b180b2c03c3f66594b86fc10123357a3faa4b196e6f4b486e6,2024-05
False,d7ed87924460e0b6d5ce6456a48b08a095ef5a63b933bdc320089aa1fb7e7681,
False,d61da4af58f5a53360a744208447fd4c6e66aaeaf8d39ea940d9209db20e0dc7,
False,9d7dad472b0de8f0872660b5dd2eae2030e577ee349ced438140d11a589c49eb,
True,8ffb46b22c9ee001eea9ae0b0b9ff1605369eb0b11548979f57ddb5eea90ced0,2024-05
False,21e51912ae62eb222fc19827c8ce37af1f8235bb2775649001f109cd739a6036,
False,3dbbd6621b2a1fab89a1abd4cd0cefef22b368cfaac056c632ef4e5fe6a92068,
False,0967122b02eb116250354eb493fca3ead7700d2d30e8398a0fb5de78448d02a0,
False,c61b123892010a22cc8ac8a60546659e73681843489029590f9e7ffebd10c65a,
False,996a14c31529df32a470d93fc328f531a61f63a491e01735133fe321f58efde5,
False,2aaf633fc6541d79bb0709cd25d75905c2c74194198774e9af1614b6ac232958,
False,1d0ae7e2eb9cd4bad065fd11cf4a068e19172c22f746e0117e99e3b6cf050cef,
False,1a5cd5fde80c6ec13e82e9b2339610499e2ce23ca75642388d37d7565375c3e4,
False,882d4272ba7ea8e0d1ef74b96985697a8b7cf600284bd1599f3926600db20652,
False,7887c3e25bab26db879409294ee8019074144b60bd52e32bb1ac1d4976a8a52f,
False,f71f7936cc8495b36da7284ec7cdd03f3f3316f6976c8d10aa5684588b33e171,
False,b2ac2935073dc94f6b103c7a8ce84afc0f6c8c0f4717b0a26fbe5563e6605523,
False,6bff68249f74730e7cdfa8aced5d1accd7c7a7d4043a4aaff27ff81e2410aa61,
False,3b54ed2062e8ea0ea0786c72592eac508c44542e01ed580af9ca1e0287a91465,
False,53818b6afe65f0de8c5f32adfff70366b697edddd0e20711508130bc72de8b53,
False,f4da53ff019d7946918b5b772fe5fc3e566f645effe4f8a2af25f33d7d5b6d9c,
False,472325dbacbe4e73f0989c786e208693ec1106aa42d76b9c2aaff704a677945a,
False,0ec4321a520786afb9f71041372c4921ba9e41c9c19ecdebf22153eb0a911e85,
False,9123283cc9dd2d3ae205f6d7037d868c1cad45f277b4ccc79d8454e4a270c6b0,
True,619d8a6fe417e68c4a271a635173b1e71420291a2567dd6bb37c2ad41ee65e52,2024-06
False,78f96e0cd4f5d0979e880026dc10f25ca472f1064f51e5e3e88d43cfe38309e2,
False,7ff3b50212ff0e3def7107f3f07d9e3bfefac544b9eca99941d46cd67539679a,
False,cc95a6d27c431ab64f31efa785dffec8cd9e3fca3e21ca1ddababe8e26dd1511,
False,6facad305998850bfe912eaf432a65f942b6139e0fb2b56875dc4348db1e4574,
False,6283d71ab9d0c26ec606a8bee19bb07c07c181e16ffdd59c07528112fe418753,
False,c95864bcd2322eac470606cb89fee4b153c95f44e3629d2815775face6ff1f74,
False,92581e23547ad702f92eb1ef2449a89dbee89da03473b31bccf061914b20314b,
False,42ffe959b6caa4444a1bf92b017b501a2514a2607ae1f05a4f17a5544b4e849a,
False,474fef63fa8b10ad5f50a6541ff88e4574ba07b094c3399f1e16cec2210f9086,
False,8eeec74332f9c78d28cb1216ea7a1e4740a50f99bbae992e798a658292f414fc,
False,15297c0071261db251e67225dc91e6072c27cef35544dd35c654e280bc62adad,
False,023fd6eb87273e528dfefbc31f67f3f46e87ac76f68d0aaed662917133013ed0,
True,fe248ab90ccbea10a7f76894587d0f936dcbc15038f61d077b82de577319b246,2024-03
False,0103587bbbb05a8b272eef06bc2bdf386585c8f29e2e1e6d4d44abb4c06cb12f,
False,0a625661886f95dda7648f9187fd86f50d068bf1c8ef0158de3db3c316e70c89,
False,7e74db9c789db76b5dc95e6e35a539cc07cf3c74e735c4e8e5a4c0403f19a4e5,
False,07832024b31aed2d1dd476a2c9905001e2d3a110b9e8b55fc69e8b6167ba03f2,
False,697429f26b4fb4f4afad7cd99c5ceef5292b37162f11d9ac971f09b757adf6f4,
False,3794d7a8dcfac577cc26df739a7b32ef8e30aacb7db6e9ae1b77202a89123a6d,
False,c1168aa40efbd03e9eecf32f8938dbc95547e6e0ea494b476fc467e052984194,
False,0332b290170b514ac7d2c6786304516eee4f54e634e5fe7a30816ee9c60c7a91,
False,0e1ce31db2915cbe24ee3faba29a6faf006d6c2578c41ea3bfc02c1d788e2da4,
False,7ace6e19879e20b053fe0b22883cd9d98550235fb180f56f2a9102d071147635,
False,3a22acfd9544b16710c81ceb527bf649566e893bab67776f34387c1114793db6,
True,f3b4962f7c94043d775e623f0b245e290aa3f7bac075302736e707f57912b855,2024-05
False,3a431be30e67f10ee08bedf1d3ade52754b85cc6a5a188d1dede2deca54ed24a,
False,5b15d21d9bf3f20515633801b73b0bc56e33fed4a8b3260d204572602c7b46cc,
False,0ce5fb2b88f56deaaa3643be1f58e801648111c345b05f6b54c1f45ffb4114ae,
False,67a43470b4b12caeab955afa952d4f36baca4d6d6111ae42c442af66e57198d5,
False,37c0ed32e7b5bbf68fe78e8f4bc42a18cc26ad486196901930bbf22d6b10eeaa,
False,5d4a2e7645c7504ce470158713cee034f25066c75cd1d46b0d80b1bf31fe74e2,
False,a491aacca6749c860ddbf917de369b8516d88ceb2d23a9306edeb8ec7b5f29cf,
False,d5b400587d6135b0ed09ba0f95351c15f0543323c1a284db7c5fd512a4dcfc5b,
False,7dcb4b29cd5588c906bb80f161e7ee2a5be173e43cfd1af17f4f6ab40c17b3d8,
False,fa7c2619e015ae17bba8aec43d8d7a4fc9d1049ff79475ca45b05fc9b22a6dbe,
False,c4edd377ddae7cffb63ff4a0d5558d555717f10469c44cf76a02ad4a5d113a89,
False,84f09401bacd97248894e5e7b7e593d06f2d1791886157f963d84c2f28b09772,
False,944b3923b73cdf36c20e07976585e58db049c81204e235211139dace51a0446d,
False,7180ccb2c5c28f7ba1e5a5f3e7605be5de9d567c2be973e3e5a7a006d41644fe,
True,9b6d214d1d592e0c7097c97eb3098f7fc9f41f3cac767cd538958a725aa77e5b,2024-06
False,27ead9cbcc711697e148b220da4446d9bd28c07bfd052f5b010f9c521e96d1bb,
False,b9ac81f1365d8cbc50dd33af847bb267ddd842727a4eca0b9d0777f7e799662d,
False,8ff08a510f60d84f53287bceaae953ee9497a81119628efeecb3659cf8006dc3,
False,2d2526c05d6681f15f7fb2b8b9ded720026b86a1acdb734cb0123cde25ad5c05,
False,897e5dc69910fd1e8cb920dfb469d040ff9b6ce828b65c3ca14ab55fc151a28d,
True,9df2b1aa0d038d2fd0de9204f25c1006ced933aec3fc6d8de114af1303a4f201,2024-05
False,b88951827c3b2e99b6c48cb2b3d6d7ac4df69126dfecdfb702e08e46a8c0ec4e,
False,2477732ab5bb48ee2447684808383b2d250934107a893f36de46cbfc51a4ced4,
False,deee6e69792f901c30f156f044dd1cc11c62b5abc339a2bf9e060b429665e45a,
False,05b4b0de58be78e5b453ef7b440f175c9f2889cd2b5a30dfb6d09c3ee15100eb,
True,c4ddffdf44b6568ad2e1cea91b3e7d272d91d6ee0a1f06e7afa4607b7533bd3f,2024-06
False,ff89713c183b30ea5300572202e11ccff7d14e97b984d2efaa35bcfb1be05607,
False,bb9166668abc5cd1470c786c9ffa7ea75f9794c05c7899e98e7fa9da7c6398c4,
False,c6b33591e9d4a624ac1c05ba01b4e141ff8fc9432831a707f39acb3fe4bb2781,
True,591de93b25104822e26f70c24a304eb7efa6dd1aed534618656a56e67142ad0b,2024-04
False,919bee21716d23e29af9f5f535fd404132bedbc92301ddc78933634b14f70dbb,
False,139760de51fbfdb5b3f0c314d8fc329b5406fa29dc0dfef9e30c12f84ce3caf0,
True,796a7858786379ee97097ca9bac4ddef5eecc5fc68cddb52d4ee889f2db1a02c,2024-06
False,fee802794e894d9e0b8cf1b451f545b372ea40ca3ac8813cd2e669ea4dfce1b2,
False,0142ade94b6d9ffeb06b8ba7d09e6d87d318c7c9cce5ab9e55380e76106910aa,
False,3912fecff9dce5892e58cc9a0ccfeeba610daff05877ab836c68c4177257d6e5,
False,07d4cadb4f6981af694a862269800c11be626bef45daab2c81e9385e25d86792,
False,25e61bbe6a023b044839911c20cd400c79398dd26a0da118a5c9af4b02925e5d,
False,66e608e4a4b07a815fb3f1a9e56b0cbd2eafbe160dcd4052cf3d5d4aac80ba53,
False,0e4d181f868ac8048082d530f13ec3b4b97c495afaa288fedd140062fd7e1b06,
False,ffe57b78ca84c0caba8d296e8734817c25aea2b66a52015319fc367627628c38,
False,92ab63c1b620270b1d88a972e818e3857095d671836876abc8cd47d58a702702,
False,941b9ad0637a441289d8fee7da83c123379d4a68526b26a49ea9c6b00d83539e,
False,fb1a6f562e177447000ed81d49b07bab76d260223927a4d9ef5b12ce47ec3d8c,
False,afd298935dc8f5fd07f2757a94f23a50469f1ee6c865948b267da49328219850,
False,0eac454154ea4117520e47af08938a5b67ebad3e88b109c7d7052e6ab7f38fbd,
False,075ae2dc7048270cd9a52723dadc4386592d33fdd95780c84ca091989db4ff78,
False,95a2fc059745a6cdfdc002b898839f49c62baed2d7fb0a5e3a63a4e275943b1d,
False,a4c9944181c08e14bdb826992b52e7a04ba25ed162044d6a380777612085930d,
True,70a31505d834a3ae85ecd24d5e19848c98377c392397be40477331777cace52d,2024-04
False,8997c7964e5ea839fa03d839dac87aec6071a20dba72ed62b7814634733a37bd,
False,5be53ef9c1995eb097eaa13bbb83bcb4f186a30c26040e8123fca18d463de8bf,
False,628c99c3f8936c96b29aad9c2d2d9ee6f70e01c7a988f2821f34b57538794575,
False,b8b26ebdf8003df803dcddd8565810d97fe62c4823a95deb9a57538591ee8d1b,
False,a48b0b01fb9387eacb8d3617472457f74c5c432041a233484d21f200664c3825,
False,e8d0b8acf3c31fbe1509bc7e2f159e2815fe5df73b76c75d0c2d65eada377640,
False,15222e462dccda4b5af0757e527715989e6eca69bfc954fa2e9538d6863d0c25,
False,7413c2cfb171f5e116460c5665ba02289e6ad10f672cdd7a9803657bb28c2479,
False,33c203299bfc27ff73c2fba442e309cc3af83b6ab511d609976bace56b937170,
False,ceb2baf7b161bc89282012905198f51b2c6e2f2467fc1b882d52f1997683b01a,
False,7d27ff2dbce37006fcf08dc268eaefc9a0bd104d8182bdd94618ee6a8d616b80,
False,87cec517dcc3fd05289456e196f07bb9d281708da9f1d3f5f1fb5b8da857f387,
False,7c721e836ef8786c52b885cf224f4b1e412021217ddfd8715c1d9b960840a0e7,
False,0b97fc6451309d83c3f65a981210465b61a9d1999000ce764ee5d677b15ccd26,
True,1f8d4293cec8ab3edd4f37950c6a26c2b52b2b71bf15f2934b72482706d935a8,2024-04
False,c289d6fb2fd7b2c0828f0cce022f53489198be9fdf7ef337ef12c5f03fce37c5,
False,d43292984cc65c89b1fcf27da18251946bc14a10a6a3b1597b9c039a2f2fb380,
False,32b6d6dfec7b96e0825fe482613aac30d3ef7487a0a9d548a6319ed6bac16f0f,
False,c645c5d3e07e1e5401b2fa922440d52484ab07867834fd54d75eaac8fad84adb,
False,bcf0996566c17de786b58ed78e8b197b43d239b0caf112624a827ec7ab6909df,
False,93a52d3baa3820c710609a65e34d2fa3434bfb26dd7269afc8b3dc7c155f4ba1,
False,ef73edaa3ec89c4ed55ae71d94495a1574711e52feffaee61a8fdfa76584624d,
False,b68eec73228a6cb1582957b11c2f46c598d6c7d3b49fcd56331d79d26fe44d97,
False,31e8822a2c4f9ecd24b368cc28a10326cda33957c662a8dc4adde58cf5b30ba3,
False,e6eb18fe8ff4ac0a0974c69fe0de1dece2121a7c38156f35c7d7bf8d6a962769,
True,599448d228bb02faee605fca047925fccfbb892d1672a41ca9f8d2900120474a,2024-06
False,1269f84352afb28db28bf093fe8fc4c2b3715e31a13b7f1bc42a8dd4d2b8c065,
False,804ae49e5fe36b11012c017d1cce8289fd4e6864c62c2a2321d848ddce857b15,
False,cb190a09c1e9d90e9627d2fec7f9880ad03c547857c8c626dddf0ba5bfe1e677,
False,4e314a5551e8cc9339b36013acf1a0055437366e02bde3ee696518829db51c14,
False,d146341d0e8f00a3bd1585f3fad427dc380f26a7087fd13e4a4599907c028db5,
False,5aac72603fc5f60dc5c69b9a6229e765a779e32359a5b90fdfc3bd88c5783dab,
False,c1ab2a94cffac407826e42c5059fe1a010434c1d8a0e23c79e38e341dda8f57a,
False,78322c6169a0e920e89a2c0c90e0da65a0f954e392fe2572f68f23450d943588,
False,43dba25f182e5bf1fd4c148b3939017cf439469ce1654fe7e818fdc287a7ef1d,
False,6a137ff1b47d9dec608e2565cc4349892201cd0338957cfdad965bb768ccc3f6,
False,b214f219011ca04b3de71e4177f58c1c0e756f74a77d586a458b176a8aa38301,
False,be71131a5eaa02887243c71cd115c534b6cf91c910c49842f89967d38f0e570e,
False,acc731b7e6b29e85d4ef99222618a5e63620b2187021fc9a0184f6b1e6f35af2,
False,2b8c96b5fc44902444fdc2417073c051cb4580b5821610f9f679c1dfc8b12d8d,
False,7fc4dfd964d54cfb5366821bd8f80baf71568594a908d4b8e648eaedd7195fd4,
False,1b12fe301ecfb3c659b3222b39ea95bd2c7db704bf91a1fb9a47c3c906089e90,
True,bf315d17b47010de90faed5e7e8753294dea70e6baff3936a08cc56dbeb8ee50,2024-06
True,2afde662faa13be7083bfd8acc9d4449c07c118e4ad3f69ababb48b8e451b30f,2024-03
False,68baf72f29d4bb30a80ba92625531f73990ff496f1a70b8ca9e958f76146c012,
False,efa013a3a1112bae3dbae3127fc9fecf488aacb5b52c70659867eca272abf519,
False,18182a1526507de0e782089e89fdaa7f629424467a4f18a889d6af2146a5bd6c,
False,2e280ab1cfc79d77a892e5613beeb53cf0f896350301918bfe58399a38a99475,
False,9563e66903b9dafb8b5553e695f9ba686d56ea1af45f4f552da9f4fde5e52ad6,
False,2adeb9ef307b042b2593102379f90acda046f1a71d0214fface56ea5521d1150,
False,81a523157cf77e1cee0f6fc86e6d992bcb70f929aa1d06037be9e080c701d4b8,
False,224cff1342ea9ba2356c1760dc03154f410395eacb6e8944fef94c86550b85be,
False,ac75de96b306921f66367e0f6a55d7ded0615137357156956f908b81bc81a3c7,
True,f910c0893d32366c2e17d6a6b622d8e87d9183cf7b8aeb9873d5bffc42569db7,2024-06
False,5569ffd01d53984d5647944488b5100176a1802ede37aa1a67d90e241d9cfc17,
False,f1e2e3631245c272a9bfe834b7ef231c6da57d4e6481a27facc3d66eba0c87f1,
False,e219edb04b6a81c3d3ee7079d9ece41291a192d02673bcc713626e7e475d53e6,
True,e25808c7192dc80ee6cf8e46af6a6a528cd7f9141bcece0354fca140fd1753c4,2024-06
False,63c7c60be78e142d60d556b563c9e91864d3c6d9429f14016e8fcd4ef87236a1,
True,869d2a6706fd71f1f7d30f83758a1f40dd25f41b24386537794caf4016e50aca,2024-05
False,c85277d2ee0af6d2e78832cf735f602dd37e63f1369cc0b9f887e7c2da962e75,
False,66623cef6d3fa491229d5d1142506c319e0c6a22486c9ad7347eeaa01543a126,
False,51b21e4eeddda3597105c3fc6f26e0c214cc06f826ce63fd9ba6bfa760675458,
False,9d4a0215510c11be3d735a699b25abef0d3312d483c3ab17be534a0efe977cf5,
False,f50edeb35b30784c2b37c8bad83daf3fe09b2de7ef8d7a10256f6ed04ec26b1a,
False,8ad95c69d8bc57e25cb34bca69e6f15c52d8e93daf56d721846db2b7fe30b79a,
False,f0ede347364e11e4a14239c4512caa5c80fd4fbe5ca64cf7ca03d0f2c39b5eb4,
False,ccb0710bd61d5f8deeb0a3ed96ee9a633bf1f26314b9a2a2af4753d461830a95,
False,56df11cfd7127d7d3ceb28dcc33c23f5b5aac66ccd939255f8ca8b56fff87953,
False,bcf193fd014060fa63a5454a7fe26e4274991a8f5f269bb56970d70d1525ec33,
False,6b54d9f87009b64b6e03faefe7f5497f60ea3ec5811da6f007098e37707782b1,
False,692f250ebbb9deccb7ca2387a78bbb31ec92e2c74d33830c81128a5d6fe9068a,
False,881d6b696c63bc264d5f4dc690d9161ff3ec09af991791eb1e22ed21d4f51ea8,
False,1d8d4937e3eb81a214dc82aa7e874cb822dbecbd20ccaab4cf063b89bd9baac9,
False,357f51c5283160e0ec37f474b3eaee4ed2a3b6ebd425ca219ef12f749091cfa4,
False,a4ee617790ad3bee5028343f667113d2de145d036e0e28aab38a86d1f2261d04,
False,93aa427cac4a7c1d330ff10d522fa3e48969de963098df6d745acfa21833b91e,
False,8bbf0005145168988b4d274e783f5dfe582e385c461c3925ebbad8c47cd8bf04,
False,7bccc6d64693d0aef381cda2c2f9fba9133642c68d029b863f03ccf44725ddae,
True,f2f571e0d8b50eb8b7af648d3e835b0dc1c64130e81f9becf19cc9afb7cd3f1a,2024-05
False,19de620859d49455ba9ae87179c7fa1650e17fc101624b9799298d91999cb9d5,
False,2c75cc5b40f4b18accc403518cdb1a411ed212707ed4cf3a9106b51ef244f01e,
False,f89d9f2f992e1b2ba923471bc69c4229e20d6a58441b53135cbf3d84a2913478,
False,4a41d927191dbefd00e7527ecb727e5c279bc141eb65c798afc66f918a7c569b,
True,27477bdfe8844c2bae7ee0ba380404ac9242f539bdd4a20bf13c883cd7214922,2024-03
True,95ab39f6276f2fdfd63b41e94be211c45920868a40278256e1a5bb17421aab29,2024-03
False,72ed59c20ae9671aea6e8e20a551c26ecf91599df4333f31c03aebf34fe08920,
False,16c95147936b7dfa877219d7fe0536c0b2fe8bde0d54dd0830e212b209386476,
False,19671a15a3e8f4d1db3cab26c0b276673491b470f83fac87e6c2964971a83009,
False,f9e89989c32193a8b0677ca5281afab45525e5f04cdf266a7291ac2b9c71340b,
False,a00b08b3c415696262ea6ce048d80d6759fbc709a389ae0b6196f11102adf9b9,
False,1510defac218b958a2c2e10c4fd71ddafb35677e94d1a7ba68a3bf9a1b69ef2a,
False,384a6414e44ecdc8b5ee620bab4c7d3d604b90baff2ecd50c7797bc1e8408df5,
True,0614c7f363787aae904b0198da238b2cee608b4a1f634a1f49c3742ccd78e11b,2024-03
False,c0dcc439c132bf3fc6eb6834c7cdd8bb3dea9f2eb856197098e0c60d2b1b9bfb,
False,b1c092179a42f50286f65b46e692ea5cb8fd7aa103c272f8e306bd53618de664,
False,f72faaa997d901819ffcafcfc6342be012581a1be542356a29c98fec83cbc952,
True,6b75a6fd64a66b8d42180a9e12cba0d1577fa66b91f1f52ff703c7266420a3ea,2024-05
False,65abf84392e9f15526ca9b7400f5a9c90a3eb82c4ac2cc977f4a20017172733b,
True,f6123b4b71096f7846ebc602d19a42fa8249038a0a5b129cd3ff82c86e6d35e2,2024-04
False,0e2f180b71a6485ef3c5d4a5c625bfb4233bf1d00ac8a656e4abbc38a4209d4a,
False,f3c76f2359297a412c24540f5c62553c2bd0281017dc418e712a6391768c5c04,
False,6f299b7f867ba2b420d5a698cb479adecb76481d5e40d898bcdb1eb106dde3f7,
False,9d0dc97186ce46951ad176e93b2badd2eee56f27199411ac9f7ef339850dbbe8,
True,0a93927c95c8f8f0a86a1ede6035262d49215fd1316a01c79140fb2d910ef829,2024-04
False,395c88ba23f55042e08f36f85c4915fdc4acff00f380c1b0ad5e429f8df4d567,
False,a2bdfffb4a4a1282231cb13ce4955b73b269fe3eb0f71a922d8bcba7c4ca3c21,
False,bf92bd982d654262f374f7e82d1bc3ad00c0a38045e72b3a880231dd05aa8be1,
False,3794d54ae50f16241b2f406d75b49cb81dff5207bb2480fe235407a4e3c862dc,
False,d9fc8215775365ff05acb26f499281a195e48d1cb20ea438bbb78cc7b58f6c09,
False,cdab9052d23cf4133d9a64ec3ff2f8c7402b055fb5a1179f1e93565f848d32f2,
True,23e4b5abb17fa6e76305f4ab1f1451bc930d25260133c4b7413a540d8758986a,2024-06
False,b529f90053bf14b1c2241847d5e93b3e3bc1c78db266a83f8c664d6d9f8e6afa,
False,f5a12b68c1929e53595a41ddfed6ec12116e9892292b8311dbac7c2631c2fc31,
False,1ad6feb448d13e7582ddb87aab491e69cb623d7a2cc768b6e7bf8cd8e4072d8e,
False,dad0a004a162e80d25953bc3bd9adfa303511bece76d1bf6bc4be0b21cee98ed,
False,b794f1a00ea276067bf51e18de8e4563d398d9f5c91b4ce278c8a7bd2e315aba,
False,d10a4a79dca3d27828c19b1be1ea8a83af9845b3fde94e097f71bac44021ff45,
False,ecbd2c4a3360597ad75ad09436024fb1e54590b3aa82a2a2434dd1d4c27cd42c,
False,1ec730fa54cf5c29e446add8402d79199a4c49b317fb70ff8f01c14dcb5fe97a,
False,390ff496d843fb070fa8c1427a7e474713648c5ca9a14df8bdf69a3aa9509461,
False,a548e13f3f015dc9044d76fd6d8d1d8e625212b332886eb104e68c4d317fc872,
False,990a178d9f372cfcf5b57d2cb5e5dd63885ec95c56c7f8c3bb6e5ac832c1919c,
False,37caf05d35a8514c230f258655107f94b8948ab85c4256c9a11016ea8b5286d4,
False,e6b64c13f684f5e2bb1b9bac2ca6f400974bcf7e1636e18ddea29fbd6f077b1e,
False,b4b1dc3c07c52fce3c1903a69262887d59af19827b28391185e21384a12a9f49,
False,8b4acf718f462e2286f0b34fcd8752c4bdbe5d7df80969c7ad622e043f6d8a19,
False,a9ba60826a3551d634c505544349507c21e3815f9670a2f3cf4d9539a1c364e7,
False,a2d99d8bbdbce3d9b247fdc5763f0daa377cac0316f3246d3aedc5a370c7f84f,
False,204dd55b73bf06ba09861f7c264d1c8e18788dd49fe54bc9ba5701e93f6a88bd,
False,da0bdde3df1ee94eeaf72d10ca27c711ffab535868e8afbb2bbbc0a3b6886615,
False,d46e7bcab25e0ae5b77cec717c37a321ac88dd24298589cc208ed30146fcf266,
False,503e6fc350ef77e93cdfbee0878f489def8c874e5bfd201a4236e5ecc98511c7,
True,3f459b1a5aef1835136b6eccc36c680686384bf26088e8c44a7bf7ae5b3931d6,2024-06
False,6f7eca0677d8b4dd016ddc046d7618c6f9b2ba86b665eaf71ae04ba9d3803cb3,
False,fbbbaf574860bcd6beedfcf82ae07c4f11fdbd9b90e5201bd81693d960f51cb6,
False,facf13fa65eced300a8ef82afaa108585a93de61c643d70301ed8ba6f9702f21,
False,496b55c69e1847c6b0611ed610190f98622ff7aa54f5b42f939da4447539f79a,
False,74f2728450f61a4be95dfdabdb5dd0fede0fea33b759f97843074f78a41892fc,
False,a9b4ba911f3a57fc2bc868f04df6df1197d8f6bb5a52c29f4dd4a5bf64784e59,
False,72ea6b43e89f94ea26515803f1dcc079a84a2156f08c95341cc76657e8a62600,
False,6e6a5423db6eb8b31ad26f329c3d0e2194bd4b2d795e5b77f0699a4e344cbeb1,
False,6913d49e0656003668f32a6dd8f8a11777797fceec8d8cc427a012238f3a3d99,
False,9932df540694ffaef37b9463256b1146714c02ef55c421954d56fccf67e35d6b,
False,374d9e28255e46d58de7a621160d4b4804f1d99af435e9b244385ab41f9a182f,
False,2a0d71e1292cd039c28429a5c4fa5fa31198543013bf19c4394766ae5a26d351,
False,f1f0db5dd07ad2651349de0757cfc9616a42bf5d84025d1182d9d3fd6f410e61,
False,3911498fe11657bc44b2cde7fbbf7a6c8aa106e8214e165d196b5611cce88d98,
False,4904afab8d3e989b605abfb41cf8b90bdc1dfa2f83fb9b946247f0aea3c5ccf6,
